Country,Year,Life,Population,GDP,Region
Azerbaijan,1986,65.796,6775858,8673,Europe & Central Asia
Azerbaijan,1987,65.757,6882160,8679,Europe & Central Asia
Azerbaijan,1988,65.567,6989708,8760,Europe & Central Asia
Azerbaijan,1989,65.246,7099449,8814,Europe & Central Asia
Azerbaijan,1990,64.858,7211692,8513,Europe & Central Asia
Azerbaijan,1991,64.494,7327570,8323,Europe & Central Asia
Azerbaijan,1992,64.245,7445925,6346,Europe & Central Asia
Azerbaijan,1993,64.171,7562075,4806,Europe & Central Asia
Azerbaijan,1994,64.291,7669735,3808,Europe & Central Asia
Azerbaijan,1995,64.591,7764798,3320,Europe & Central Asia
Azerbaijan,1996,65.023,7845310,3329,Europe & Central Asia
Azerbaijan,1997,65.511,7913692,3488,Europe & Central Asia
Azerbaijan,1998,65.99,7975648,3801,Europe & Central Asia
Azerbaijan,1999,66.438,8039312,4047,Europe & Central Asia
Azerbaijan,2000,66.851,8110723,4459,Europe & Central Asia
Azerbaijan,2001,67.249,8191464,4863,Europe & Central Asia
Azerbaijan,2002,67.662,8280252,5338,Europe & Central Asia
Azerbaijan,2003,68.105,8376733,5891,Europe & Central Asia
Azerbaijan,2004,68.57,8479668,6435,Europe & Central Asia
Azerbaijan,2005,69.033,8587902,8052,Europe & Central Asia
Azerbaijan,2006,69.466,8701719,10711,Europe & Central Asia
Azerbaijan,2007,69.841,8821012,13243,Europe & Central Asia
Azerbaijan,2008,70.142,8943600,14365,Europe & Central Asia
Azerbaijan,2009,70.366,9066604,15394,Europe & Central Asia
Azerbaijan,2010,70.518,9187783,15950,Europe & Central Asia
Azerbaijan,2011,70.616,9306023,15754,Europe & Central Asia
Azerbaijan,2012,70.686,9421233,15888,Europe & Central Asia
Azerbaijan,2013,70.753,9533445,16593,Europe & Central Asia
Bahamas,1964,64.189,133709,18160,America
Bahamas,1965,64.498,140063,19156,America
Bahamas,1966,64.8,146379,20007,America
Bahamas,1967,65.095,152623,21048,America
Bahamas,1968,65.383,158644,21975,America
Bahamas,1969,65.665,164263,23154,America
Bahamas,1970,65.943,169367,21210,America
Bahamas,1971,66.218,173875,21018,America
Bahamas,1972,66.49,177849,19856,America
Bahamas,1973,66.759,181490,20957,America
Bahamas,1974,67.027,185091,17127,America
Bahamas,1975,67.291,188870,14320,America
Bahamas,1976,67.55,192885,14767,America
Bahamas,1977,67.803,197090,15790,America
Bahamas,1978,68.05,201474,17660,America
Bahamas,1979,68.29,205990,21812,America
Bahamas,1980,68.524,210600,22747,America
Bahamas,1981,68.755,215330,21634,America
Bahamas,1982,68.984,220188,22519,America
Bahamas,1983,69.212,225083,23560,America
Bahamas,1984,69.438,229899,23646,America
Bahamas,1985,69.663,234553,24154,America
Bahamas,1986,69.886,238989,24343,America
Bahamas,1987,70.104,243236,24818,America
Bahamas,1988,70.316,247409,24959,America
Bahamas,1989,70.518,251671,25109,America
Bahamas,1990,70.705,256128,24281,America
Bahamas,1991,70.869,260845,22841,America
Bahamas,1992,71.01,265761,21555,America
Bahamas,1993,71.131,270701,21222,America
Bahamas,1994,71.239,275426,21516,America
Bahamas,1995,71.351,279774,22119,America
Bahamas,1996,71.482,283677,22758,America
Bahamas,1997,71.646,287217,22971,America
Bahamas,1998,71.85,290571,23799,America
Bahamas,1999,72.093,293988,25193,America
Bahamas,2000,72.37,297651,25858,America
Bahamas,2001,72.668,301606,26078,America
Bahamas,2002,72.971,305801,26260,America
Bahamas,2003,73.264,310201,25387,America
Bahamas,2004,73.538,314739,25073,America
Bahamas,2005,73.787,319358,25397,America
Bahamas,2006,74.011,324066,25530,America
Bahamas,2007,74.216,328861,25412,America
Bahamas,2008,74.407,333661,24373,America
Bahamas,2009,74.587,338358,22950,America
Bahamas,2010,74.757,342877,22915,America
Bahamas,2011,74.92,347176,22689,America
Bahamas,2012,75.079,351275,22841,America
Bahamas,2013,75.237,355233,22518,America
Bahrain,1964,57.182,181833,24751,Middle East & North Africa
Bahrain,1965,58.389,186351,25662,Middle East & North Africa
Bahrain,1966,59.526,190734,26651,Middle East & North Africa
Bahrain,1967,60.599,195111,27726,Middle East & North Africa
Bahrain,1968,61.611,199818,28802,Middle East & North Africa
Bahrain,1969,62.562,205291,29943,Middle East & North Africa
Bahrain,1970,63.45,211878,31232,Middle East & North Africa
Bahrain,1971,64.276,219532,31102,Middle East & North Africa
Bahrain,1972,65.043,228255,33824,Middle East & North Africa
Bahrain,1973,65.757,238468,35688,Middle East & North Africa
Bahrain,1974,66.421,250683,36456,Middle East & North Africa
Bahrain,1975,67.04,265160,33509,Middle East & North Africa
Bahrain,1976,67.615,282245,41062,Middle East & North Africa
Bahrain,1977,68.151,301559,40589,Middle East & North Africa
Bahrain,1978,68.65,321751,36597,Middle East & North Africa
Bahrain,1979,69.116,340980,40292,Middle East & North Africa
Bahrain,1980,69.549,357957,44996,Middle East & North Africa
Bahrain,1981,69.95,372074,42034,Middle East & North Africa
Bahrain,1982,70.319,383785,38841,Middle East & North Africa
Bahrain,1983,70.656,394164,38395,Middle East & North Africa
Bahrain,1984,70.965,404829,41099,Middle East & North Africa
Bahrain,1985,71.248,416929,32131,Middle East & North Africa
Bahrain,1986,71.507,430845,29586,Middle East & North Africa
Bahrain,1987,71.745,446142,28401,Middle East & North Africa
Bahrain,1988,71.967,462184,31346,Middle East & North Africa
Bahrain,1989,72.177,477995,32515,Middle East & North Africa
Bahrain,1990,72.382,492891,35398,Middle East & North Africa
Bahrain,1991,72.587,506685,38315,Middle East & North Africa
Bahrain,1992,72.794,519696,39854,Middle East & North Africa
Bahrain,1993,73.004,532362,43894,Middle East & North Africa
Bahrain,1994,73.22,545329,42712,Middle East & North Africa
Bahrain,1995,73.439,559069,43244,Middle East & North Africa
Bahrain,1996,73.661,574914,43781,Middle East & North Africa
Bahrain,1997,73.879,592986,43798,Middle East & North Africa
Bahrain,1998,74.092,611237,44399,Middle East & North Africa
Bahrain,1999,74.298,626765,44619,Middle East & North Africa
Bahrain,2000,74.497,638193,45063,Middle East & North Africa
Bahrain,2001,74.69,642510,44169,Middle East & North Africa
Bahrain,2002,74.879,642070,43654,Middle East & North Africa
Bahrain,2003,75.064,647164,43914,Middle East & North Africa
Bahrain,2004,75.247,671760,44206,Middle East & North Africa
Bahrain,2005,75.424,724807,44031,Middle East & North Africa
Bahrain,2006,75.595,811410,43358,Middle East & North Africa
Bahrain,2007,75.759,925733,43251,Middle East & North Africa
Bahrain,2008,75.914,1052359,42507,Middle East & North Africa
Bahrain,2009,76.062,1169578,40825,Middle East & North Africa
Bahrain,2010,76.203,1261835,40553,Middle East & North Africa
Bahrain,2011,76.339,1323535,40083,Middle East & North Africa
Bahrain,2012,76.474,1359485,40732,Middle East & North Africa
Bahrain,2013,76.608,1377273,42444,Middle East & North Africa
Bangladesh,1964,49.297,56071080,1138,South Asia
Bangladesh,1965,49.652,57791778,1177,South Asia
Bangladesh,1966,49.734,59681186,1169,South Asia
Bangladesh,1967,49.509,61702785,1122,South Asia
Bangladesh,1968,49.008,63703327,1202,South Asia
Bangladesh,1969,48.307,65474474,1195,South Asia
Bangladesh,1970,47.58,66881158,1226,South Asia
Bangladesh,1971,47.046,67849312,1142,South Asia
Bangladesh,1972,46.874,68461849,986,South Asia
Bangladesh,1973,47.162,68933357,971,South Asia
Bangladesh,1974,47.918,69567500,1069,South Asia
Bangladesh,1975,49.061,70582168,1035,South Asia
Bangladesh,1976,50.435,72053923,1059,South Asia
Bangladesh,1977,51.828,73915723,1038,South Asia
Bangladesh,1978,53.071,76066342,1082,South Asia
Bangladesh,1979,54.093,78342736,1101,South Asia
Bangladesh,1980,54.872,80624423,1079,South Asia
Bangladesh,1981,55.446,82883616,1085,South Asia
Bangladesh,1982,55.921,85156396,1071,South Asia
Bangladesh,1983,56.384,87459802,1097,South Asia
Bangladesh,1984,56.861,89828434,1131,South Asia
Bangladesh,1985,57.368,92283598,1142,South Asia
Bangladesh,1986,57.9,94825499,1169,South Asia
Bangladesh,1987,58.439,97429290,1196,South Asia
Bangladesh,1988,58.97,100062322,1208,South Asia
Bangladesh,1989,59.493,102681627,1216,South Asia
Bangladesh,1990,60.014,105256026,1274,South Asia
Bangladesh,1991,60.537,107768749,1287,South Asia
Bangladesh,1992,61.066,110225555,1327,South Asia
Bangladesh,1993,61.602,112645460,1360,South Asia
Bangladesh,1994,62.146,115059015,1383,South Asia
Bangladesh,1995,62.693,117486952,1424,South Asia
Bangladesh,1996,63.24,119928682,1457,South Asia
Bangladesh,1997,63.78,122370403,1492,South Asia
Bangladesh,1998,64.307,124803351,1538,South Asia
Bangladesh,1999,64.819,127214841,1579,South Asia
Bangladesh,2000,65.309,129592275,1632,South Asia
Bangladesh,2001,65.777,131944584,1685,South Asia
Bangladesh,2002,66.223,134266428,1721,South Asia
Bangladesh,2003,66.651,136514768,1774,South Asia
Bangladesh,2004,67.064,138633401,1840,South Asia
Bangladesh,2005,67.465,140587922,1934,South Asia
Bangladesh,2006,67.86,142353501,2038,South Asia
Bangladesh,2007,68.253,143956805,2158,South Asia
Bangladesh,2008,68.648,145478300,2265,South Asia
Bangladesh,2009,69.046,147030145,2355,South Asia
Bangladesh,2010,69.449,148692131,2459,South Asia
Bangladesh,2011,69.854,150493658,2589,South Asia
Bangladesh,2012,70.258,152408774,2725,South Asia
Bangladesh,2013,70.657,154393847,2853,South Asia
Barbados,1964,62.819,234455,5681,America
Barbados,1965,63.236,235271,6309,America
Barbados,1966,63.641,235912,6544,America
Barbados,1967,64.036,236443,7223,America
Barbados,1968,64.422,236974,7705,America
Barbados,1969,64.798,237657,8261,America
Barbados,1970,65.164,238593,9013,America
Barbados,1971,65.519,239841,9109,America
Barbados,1972,65.863,241345,9148,America
Barbados,1973,66.195,242949,9277,America
Barbados,1974,66.519,244433,10465,America
Barbados,1975,66.834,245646,10203,America
Barbados,1976,67.145,246523,10605,America
Barbados,1977,67.454,247128,10981,America
Barbados,1978,67.762,247589,11501,America
Barbados,1979,68.068,248101,12364,America
Barbados,1980,68.374,248796,12885,America
Barbados,1981,68.675,249716,12557,America
Barbados,1982,68.972,250809,11845,America
Barbados,1983,69.26,252017,11793,America
Barbados,1984,69.54,253244,12097,America
Barbados,1985,69.812,254419,12115,America
Barbados,1986,70.077,255532,12619,America
Barbados,1987,70.335,256602,12828,America
Barbados,1988,70.589,257621,13162,America
Barbados,1989,70.837,258588,13524,America
Barbados,1990,71.079,259501,12992,America
Barbados,1991,71.314,260351,12573,America
Barbados,1992,71.542,261136,11911,America
Barbados,1993,71.761,261885,11995,America
Barbados,1994,71.972,262637,12437,America
Barbados,1995,72.175,263416,12587,America
Barbados,1996,72.372,264237,12783,America
Barbados,1997,72.563,265088,13564,America
Barbados,1998,72.751,265941,14081,America
Barbados,1999,72.935,266758,14400,America
Barbados,2000,73.118,267511,14677,America
Barbados,2001,73.3,268192,14244,America
Barbados,2002,73.481,268813,14275,America
Barbados,2003,73.661,269389,14485,America
Barbados,2004,73.84,269947,14620,America
Barbados,2005,74.018,270503,15128,America
Barbados,2006,74.194,271062,15913,America
Barbados,2007,74.368,271618,16099,America
Barbados,2008,74.539,272180,16075,America
Barbados,2009,74.708,272750,15334,America
Barbados,2010,74.875,273331,15297,America
Barbados,2011,75.041,273925,15336,America
Barbados,2012,75.205,274530,15261,America
Barbados,2013,75.37,275141,12867,America
Belarus,1964,73.48,8521413,4357,Europe & Central Asia
Belarus,1965,73.02,8607003,4547,Europe & Central Asia
Belarus,1966,73.38,8695396,4712,Europe & Central Asia
Belarus,1967,73.13,8785093,4866,Europe & Central Asia
Belarus,1968,73.24,8874033,5099,Europe & Central Asia
Belarus,1969,72.84,8959479,5120,Europe & Central Asia
Belarus,1970,72.32,9039503,5461,Europe & Central Asia
Belarus,1971,72.96,9113454,5549,Europe & Central Asia
Belarus,1972,72.67,9181971,5523,Europe & Central Asia
Belarus,1973,72.71,9246050,5929,Europe & Central Asia
Belarus,1974,73.01,9307285,6108,Europe & Central Asia
Belarus,1975,72.08,9367004,6132,Europe & Central Asia
Belarus,1976,71.92,9425089,6429,Europe & Central Asia
Belarus,1977,71.86,9481560,6591,Europe & Central Asia
Belarus,1978,71.72,9538046,6769,Europe & Central Asia
Belarus,1979,71.32,9596589,6752,Europe & Central Asia
Belarus,1980,71.08,9658500,6776,Europe & Central Asia
Belarus,1981,71.36,9724106,6855,Europe & Central Asia
Belarus,1982,71.49,9792555,7039,Europe & Central Asia
Belarus,1983,71.28,9862430,7279,Europe & Central Asia
Belarus,1984,70.65,9931687,7381,Europe & Central Asia
Belarus,1985,70.86,9998503,7459,Europe & Central Asia
Belarus,1986,72.25,10062440,7780,Europe & Central Asia
Belarus,1987,72.15,10122880,7896,Europe & Central Asia
Belarus,1988,71.89,10177584,8084,Europe & Central Asia
Belarus,1989,71.68,10223861,8251,Europe & Central Asia
Belarus,1990,71.14,10259700,8084,Europe & Central Asia
Belarus,1991,70.58,10284522,7983,Europe & Central Asia
Belarus,1992,70.16,10298479,7201,Europe & Central Asia
Belarus,1993,69.05,10301336,6639,Europe & Central Asia
Belarus,1994,68.81,10293127,5869,Europe & Central Asia
Belarus,1995,68.42,10274231,5275,Europe & Central Asia
Belarus,1996,68.56,10244354,5441,Europe & Central Asia
Belarus,1997,68.37,10204382,6087,Europe & Central Asia
Belarus,1998,68.37,10157409,6630,Europe & Central Asia
Belarus,1999,67.97,10107518,6879,Europe & Central Asia
Belarus,2000,68.99,10057810,7300,Europe & Central Asia
Belarus,2001,68.61,10009810,7704,Europe & Central Asia
Belarus,2002,68.17,9963383,8144,Europe & Central Asia
Belarus,2003,68.71,9917927,8778,Europe & Central Asia
Belarus,2004,69.09,9872110,9851,Europe & Central Asia
Belarus,2005,68.84,9825102,10851,Europe & Central Asia
Belarus,2006,69.51,9776823,12010,Europe & Central Asia
Belarus,2007,70.41,9728228,13103,Europe & Central Asia
Belarus,2008,69.194,9680690,14488,Europe & Central Asia
Belarus,2009,69.468,9636016,14549,Europe & Central Asia
Belarus,2010,69.613,9595421,15703,Europe & Central Asia
Belarus,2011,69.728,9559441,16603,Europe & Central Asia
Belarus,2012,69.829,9527498,16907,Europe & Central Asia
Belarus,2013,69.928,9498290,17085,Europe & Central Asia
Belgium,1964,70.73,9384939,14995,Europe & Central Asia
Belgium,1965,70.58,9435244,15360,Europe & Central Asia
Belgium,1966,70.65,9479970,15721,Europe & Central Asia
Belgium,1967,70.94,9519500,16225,Europe & Central Asia
Belgium,1968,70.63,9555402,16816,Europe & Central Asia
Belgium,1969,70.71,9590007,17868,Europe & Central Asia
Belgium,1970,70.97,9624908,18903,Europe & Central Asia
Belgium,1971,71.1,9660688,19548,Europe & Central Asia
Belgium,1972,71.44,9696539,20504,Europe & Central Asia
Belgium,1973,71.65,9730978,21700,Europe & Central Asia
Belgium,1974,72.01,9761867,22550,Europe & Central Asia
Belgium,1975,72,9787677,22196,Europe & Central Asia
Belgium,1976,72.15,9808403,23418,Europe & Central Asia
Belgium,1977,72.8,9824685,23546,Europe & Central Asia
Belgium,1978,72.75,9836487,24202,Europe & Central Asia
Belgium,1979,73.24,9843898,24756,Europe & Central Asia
Belgium,1980,73.29,9847297,25847,Europe & Central Asia
Belgium,1981,73.7,9846320,25517,Europe & Central Asia
Belgium,1982,73.93,9841800,25873,Europe & Central Asia
Belgium,1983,73.93,9836784,25879,Europe & Central Asia
Belgium,1984,74.43,9835279,26527,Europe & Central Asia
Belgium,1985,74.54,9840123,26792,Europe & Central Asia
Belgium,1986,74.74,9852488,27189,Europe & Central Asia
Belgium,1987,75.35,9871551,27813,Europe & Central Asia
Belgium,1988,75.66,9895654,29092,Europe & Central Asia
Belgium,1989,75.73,9922158,29980,Europe & Central Asia
Belgium,1990,76.14,9949019,30798,Europe & Central Asia
Belgium,1991,76.3,9976325,31247,Europe & Central Asia
Belgium,1992,76.46,10004469,31596,Europe & Central Asia
Belgium,1993,76.47,10032084,31170,Europe & Central Asia
Belgium,1994,76.82,10057529,32077,Europe & Central Asia
Belgium,1995,76.97,10079873,32774,Europe & Central Asia
Belgium,1996,77.31,10098192,33217,Europe & Central Asia
Belgium,1997,77.53,10113392,34377,Europe & Central Asia
Belgium,1998,77.62,10128653,34992,Europe & Central Asia
Belgium,1999,77.8,10148371,36209,Europe & Central Asia
Belgium,2000,77.91,10175684,37404,Europe & Central Asia
Belgium,2001,78.22,10211264,37620,Europe & Central Asia
Belgium,2002,78.32,10254025,38036,Europe & Central Asia
Belgium,2003,78.47,10303108,38214,Europe & Central Asia
Belgium,2004,79.12,10356993,39356,Europe & Central Asia
Belgium,2005,79.21,10414209,39881,Europe & Central Asia
Belgium,2006,79.55,10474993,40661,Europe & Central Asia
Belgium,2007,79.49,10538758,41575,Europe & Central Asia
Belgium,2008,79.777,10602167,41641,Europe & Central Asia
Belgium,2009,79.807,10660938,40225,Europe & Central Asia
Belgium,2010,80.007,10712066,40764,Europe & Central Asia
Belgium,2011,80.194,10754056,40946,Europe & Central Asia
Belgium,2012,80.373,10787788,40687,Europe & Central Asia
Belgium,2013,80.548,10815599,40607,Europe & Central Asia
Belize,1964,62.241,103555,2114,America
Belize,1965,62.823,106546,2153,America
Belize,1966,63.402,109704,2196,America
Belize,1967,63.971,112987,2248,America
Belize,1968,64.525,116283,2362,America
Belize,1969,65.058,119435,2435,America
Belize,1970,65.566,122336,2509,America
Belize,1971,66.047,124973,2570,America
Belize,1972,66.504,127389,2797,America
Belize,1973,66.939,129600,2911,America
